level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3509	-1	
2	1	1	0	0	0	2	1	331	4	-1	
3	1	1	1	0	0	2	1	331	4	-1	
4	1	1	1	1	0	2	1	331	4	-1	
5	1	1	1	1	1	2	1	331	4	95.000000	 
2	1	2	0	0	0	1088	236	1285	36	-1	
3	1	2	1	0	0	1088	236	1285	36	-1	
4	1	2	1	1	0	1088	236	1285	36	-1	
5	1	2	1	1	1	1088	245	55	26	96.636169	<<
5	1	2	1	1	2	1159	236	59	35	95.335854	LE
5	1	2	1	1	3	1234	236	260	36	95.652435	MONITEUR
5	1	2	1	1	4	1511	244	55	26	95.810410	>>
5	1	2	1	1	5	1779	242	54	29	96.169525	No.
5	1	2	1	1	6	1849	241	42	30	88.845383	20
5	1	2	1	1	7	1903	258	10	4	88.845383	-
5	1	2	1	1	8	1942	241	148	30	95.948708	Vendredi
5	1	2	1	1	9	2102	241	42	29	95.948708	29
5	1	2	1	1	10	2154	242	126	29	96.607437	Janvier
5	1	2	1	1	11	2291	240	82	30	96.793999	2016
2	1	3	0	0	0	282	275	2092	8	-1	
3	1	3	1	0	0	282	275	2092	8	-1	
4	1	3	1	1	0	282	275	2092	8	-1	
5	1	3	1	1	1	282	275	2092	8	95.000000	 
2	1	4	0	0	0	280	287	2094	15	-1	
3	1	4	1	0	0	280	287	2094	15	-1	
4	1	4	1	1	0	280	287	2094	15	-1	
5	1	4	1	1	1	280	287	2094	15	95.000000	 
2	1	5	0	0	0	1788	565	412	21	-1	
3	1	5	1	0	0	1788	565	412	21	-1	
4	1	5	1	1	0	1788	565	412	21	-1	
5	1	5	1	1	1	1788	565	412	21	95.000000	 
2	1	6	0	0	0	431	719	1500	99	-1	
3	1	6	1	0	0	431	719	1500	99	-1	
4	1	6	1	1	0	433	719	660	40	-1	
5	1	6	1	1	1	433	729	42	30	96.891418	Le
5	1	6	1	1	2	492	728	145	31	96.434647	Ministre
5	1	6	1	1	3	651	728	40	31	93.190575	de
5	1	6	1	1	4	707	719	201	39	70.840424	lՃducation
5	1	6	1	1	5	924	727	169	31	96.604324	Nationale
4	1	6	1	2	0	431	778	1500	40	-1	
5	1	6	1	2	1	431	787	30	25	97.002533	et
5	1	6	1	2	2	475	781	40	31	95.877777	de
5	1	6	1	2	3	532	780	29	31	95.877777	la
5	1	6	1	2	4	576	780	178	31	95.680199	Formation
5	1	6	1	2	5	772	779	268	32	96.211746	Professionnelle
5	1	6	1	2	6	1552	787	36	31	92.785316	pr
5	1	6	1	2	7	1600	778	117	40	92.416466	Nesmy
5	1	6	1	2	8	1731	778	200	31	91.609451	MANIGAT
2	1	7	0	0	0	1841	908	412	20	-1	
3	1	7	1	0	0	1841	908	412	20	-1	
4	1	7	1	1	0	1841	908	412	20	-1	
5	1	7	1	1	1	1841	908	412	20	95.000000	 
2	1	8	0	0	0	1705	1031	533	30	-1	
3	1	8	1	0	0	1705	1031	533	30	-1	
4	1	8	1	1	0	1705	1031	533	30	-1	
5	1	8	1	1	1	1705	1031	533	30	95.000000	 
2	1	9	0	0	0	1457	882	800	223	-1	
3	1	9	1	0	0	1457	882	800	223	-1	
4	1	9	1	1	0	1457	882	800	223	-1	
5	1	9	1	1	1	1457	882	800	223	95.000000	 
2	1	10	0	0	0	432	1092	1793	93	-1	
3	1	10	1	0	0	432	1092	1793	93	-1	
4	1	10	1	1	0	434	1092	552	40	-1	
